company,job,summary
99 TAXIS,Customer Experience Coordinator (Voice of the Customer) SÃO PAULOUAU! - UNIDADE DE ATENDIMENTO AOS USUÁRIOSFULL-TIME L3," Our team is BIG and full of people passionate about delivering a WOW service to our clients! In the street, at work, by Taxi or Pop, as a driver or passenger,..."
Mazzatech,Arquiteto de dados, Noções de conceitos e implementação de Big Data; Experiência com ferramentas de modelagem de dados;...
99 TAXIS,Senior Customer Experience Coordinator (BPO Programme Management) SÃO PAULOUAU! - UNIDADE DE ATENDIMENTO AOS USUÁRIOSFULL-TIME L3," Our team is BIG and full of people passionate about delivering a WOW service to our clients! In the street, at work, by Taxi or Pop, as a driver or passenger,..."
Ci&T,Analytics Manager," Conhecer Data Science e consultoria. Tenha prática com arquiteturas e processos de Big data, Cloud Computing e projetos em marketing Cloud Platforms (GA360 e/ou..."
-,Analista de Business Intelligence," Aprendizagem das ferramentas Google Data Flow, Big Query, Data Studio para manutenção na plataforma Cloud. Desejável conhecimento na ferramenta ETL Talend e na..."
GRUPO A2P,Analista de Data Intelligence," Conhecimento de Data Mining. Experiência em desenvolvimento Java Big Data/Hadoop (Hive, Spark). Perfil do cargo:...."
managementsolutions,CONSULTOR DA NOVAS TECNOLOGIAS E TRANSFORMAÇAO DIGITAL," Definição de arquiteturas, Big Data, Desenvolvimento de soluções e Implantação de ferramentas. A Management Solutions é uma firma internacional de consultoria,..."
Goldman Sachs,Operations Engineering - Post Trade Support Associate," Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more...."
GeekHunter,Analista de BI Sênior," - Conhecimentos em big data (Hadoop, MapReduce, Spark). Estatísticas (Gestão de dados, Data Mining e Visualização);..."
comScore,Client Service Specialist, Manage advanced data reconciliation issues. Provide the first line of support for methodology questions and data inquiries from clients....
DeVry Brasil,Supervisor de Captação," Experiência na utilização de sistemas de tratamento de Big Data, como Tableau, PoweBi, Excel, entre outros. Adtalem Educacional do Brasil...."
Accenture,Consultor de Estrategia - MBA Summer Intern, Looking for the next Big Thing? A high degree of comfort with strategic decision-making and strong quantitative skills to develop financial or operational...
Accenture,Consultor de Data Science," MapReduce/Hadoop e tecnologias de big data (e.g., Pig, Hive, Spark, Impala). Consultor de Data Science. Como profissional em Data Science, você irá realizar..."
Professional RH,COORDENADOR DE PROJETOS JR.," Conceitos básicos de machine learning, modelos estatísticos e Big data; Desenvolvimento de soluções de arquitetura de dados em conjunto com a área de engenharia..."
Rossi Consultoria,COORDENADOR(A) DE INTELIGÊNCIA DE NEGÓCIOS & BI, Conhecimentos em BI e inteligência de dados e Big Data; Vale Refeição Vale Transporte Telefone Seguro Saúde Plano Odontológico Seguro de Vida Benefícios...
-,Redator Sênior," Experiência em redação para o mercado de Tecnologia (Big data, Machine Learning, AI); Redator Sênior (Marketing de Conteúdo) | Mercado Eletrônico;..."
Amazon.com,R&D Architect," You have an area of focus where you are a subject matter expert such as artificial intelligence, machine learning, security, some facet of big data ecosystem (e..."
Tableau,"Sales Consultant, SI Partners", Experience and certifications in Cloud Infrastructure and Big Data is a plus for us. We help people see and understand their data....
-,Consultor de Big Data," Desenvolver e fazer manutenção da plataforma de Big Data Analytics. Planejar e acompanhar os projetos de Big Data da matriz, a fim de realizar a implantação das..."
Promon Logicalis,Analista de Software (Big Data & Analytics Development)," O profissional atuará na análise de problemas de software em ambientes de desenvolvimento, testes, homologação e produção, focando em Analytics e Big Data...."
Synoro Negócios Inovadores,Trainee / Estagiário - Analytics / BI / EDW / Big Data," A TDW Consulting é a evolução da TDW BI, reconhecida empresa no mercado brasileiro com mais de 12 anos de experiência na implementação de projetos de data..."
Criteo,"Sales Manager, Mid-Market SAM", Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
amdocs,Solution Manager," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Atos,Pre Sales Manager I," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
Synoro Negócios Inovadores,Consultor de BI / Big Data," Estamos buscando profissionais com experiência comprovada no desenvolvimento de ambientes analíticos (DW, BI e Big Data) que queiram fazer parte da equipe de..."
Criteo,"Junior Digital Designer, Creative Services"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
-,Consultor, Conhecimentos da tecnologia Big Data será um diferencial Superior completo na área Certificação Java Programmer. Consultor Java Júnior;...
Criteo,"Account Strategist Mid-Market Brazil, Sales", Ability to analyze big set of data and convert the results into improvement opportunities; Join us and be part of something big....
Escale,Software Engineer - Full Stack | Sênior, We make decisions based on data and are highly results oriented. We use data and technology to deliver more intelligent and optimized buying experiences to...
PTC Therapeutics,"Director, Legal & Compliance - LATAM"," Data privacy laws; Ability to work with large amounts of data to analyze information while still seeing the \""big picture\""...."
