company,job,summary
Adobe,Applied Machine Learning Scientist - Digital Imaging," Data mining &amp; Analytics. You’ll study user behavior and data, make hypotheses, and conduct experiments. Our process is highly collaborative and there is plenty..."
Google,"Program Manager, Speakers Bureau Content Management"," Google's projects, like our users, span the globe and require managers to keep the big picture in focus. From developing and maintaining our data centers to..."
Qualys,Data Analyst," Technical expertise with data models, database design development, and data mining. Data organization and management skills...."
Callisto Media,Creative Operations Manager," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
Facebook,"Data Science Manager, Analytics - Instagram Live"," Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with..."
Brillio,Engagement Manager, 8 – 12 years of relevant experience in big data / analytics preferably in consulting firms. Work with clients to understand key business challenges and...
Everlaw,"Manager, Customer Support", Interest in joining a fast-growing team and having a big impact on the success of the product and company. We host terabytes of data and work with all 50 state...
Macy's,"Senior Data Visualization Developer, Marketing Systems"," Experience in data analysis. The Data Visualization Team at Macy’s, Inc in San Francisco is seeking a Senior Data Visualization Developer to join us...."
Macy's,"Analyst, Marketing & Business Analytics (macys.com)"," This position will utilize data to drive decision making within the search programs, and particularly assist in interpretation and application of new tools and..."
Techshed,Manager of Operations Process, Strong big picture; Strong quantitative skills such as statistics and data analysis. Prepare and deliver high-level insights and recommendations based on...
DHL,"Industrial Engineering Intern (Summer 2018) - San Francisco, CA", Approach will begin with quantitative big data analysis. Ability to analyze data and formulate logical conclusions....
Rally Health,Data Warehouse Architect," Operationalize data insights —from research into fault-tolerant, production-scale deployments. Experience with a DW technology (ETL, SQL, Redshift, Teradata,..."
Sephora,Lead Data Analytics Engineer," Knowledge of BI and data warehousing principles including data modeling, data quality, extract/transform/load process, job scheduling and indexing...."
Informatica,"Executive Assistant, Marketing Team", You display great intellectual curiosity and a willingness to learn and understand the big picture while executing seamlessly on a more tactical level....
OpenText,"Data Scientist, Magellan Presales"," Knowledge/Experience with big data technologies will be appreciated. Rich, meaningful data visualizations...."
Google,Technical Program Manager Intern," Collect and analyze relevant data and take actions accordingly. Google's projects, like our users, span the globe and require managers to keep the big picture..."
Visa,Risk Analyst – Data Management and Assessment Support, Periodically review data for inconsistencies and data anomalies. Prepare data dashboards as needed. Pull data as needed/requested to meet reporting needs....
Rocket Lawyer,"Director, Data Engineering and Business Intelligence", Oversee data pipeline tools and infrastructure design. 5+ years experience working on data engineering teams....
ClearScale LLC,Cloud Technology Sales Representative," Clients come to us for our deep experience with Big Data, Containerization, Serverless Infrastructure, Microservices, IoT, Machine Learning, DevOps and more..."
Salesforce,"Industry Product Marketing, Healthcare & Life Sciences"," Ability to use data and analytics to drive decision making, as well as a strong track record of setting and delivering against measurable marketing metrics...."
Cruise Automation,Staff Backend Engineer - Data, 7+ years working with big data. Design highly scalable data pipelines to handle ingestion and processing of vehicle data....
Adobe,BI Analyst," At other times this can mean building the group's own, internal data flows, summary data sets, and dashboards to surface trends and issues in advertising spend,..."
Uber,"Data Analytics Manager, CRM", Excellent data visualization skills. A love of data - you just go get the data you need and turn it into an insightful story....
JUUL Labs,Junior Reliability Engineer, We'll help you set big goals - and exceed them. Statistical data analysis includes sample planning and failure distribution modeling....
