company,job,summary
Micropole,Développeur Magento - H/F," Conseil stratégique, Data Science, CRM, Design/UX, conseil et production techniques. WIDE est une agence digitale de marketing relationnel qui intègre les..."
Urban Linker,DATA SCIENTIST SENIOR (H/F), Plusieurs années d'expertise en data science. DESCRIPTIF DE LA SOCIETE....
Splunk,HR Consultant (Employee Relations)," Join us as we pursue our disruptive new vision to make machine data accessible, usable and valuable to everyone. Human Resource Consultant...."
SEPT LIEUES,Machine Learning Engineer - Immobilier F/H, Profil recherché - Formation d'Ingénieur en Mathématiques ou Data Science. Expérience de min 3 ans sur des problématiques liées à la data....
Tereos,European Sugar Market Analyst H/F, Data science skills are a key advantage:. Postgraduate with a background in agriculture and data modeling....
AXA,Stratégie & Prospective - Stage - (F/H)," Bonne compréhension de l’économie numérique et des nouveaux enjeux liés aux technologies innovantes du Big Data, aux Fintech, etc...."
AMNYOS,Consultant Senior en Politiques Publiques et Parapubliques Paris F/H," Experts en sciences politiques, juriste social et de la formation, conduite du changement, data visualisation, webdesigner et community manager… Créé il y a..."
Google,"Software Engineering Intern, PhD 2018", Collaborate on scalability issues involving access to massive amounts of data and information. Currently pursuing a PhD degree in Computer Science or a related...
Solog,Chef de projet EAM Maximo (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Talan,Consultant API-culteur (H/F)," Et si tu as des connaissances en Data Science, c’est un plus ! Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence,..."
Solog,Consultant API-culteur (H/F)," Et si tu as des connaissances en Data Science, c’est un plus ! Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence,..."
Cisco,"Systems Engineer, Public Sector, France (1238244)"," Experience with Big Data, PaaS, and IaaS technologies. Switching, Routing, Wireless LAN, network orchestration, Data Center, Collaboration, Video, Internet of..."
AXA,P&C Retail Pricing Expert - (F/H), Data science skills would be a bonus. Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to...
CIVILIZ,Stage Data science et marketing de contenus h/F Puteaux," Entreprise : Civiliz édite une solution innovante de recueil et d’exploitation d’avis clients. Nous travaillons notamment pour des musées, des réseaux de..."
CNP Assurances,STATISTICIEN / ACTUAIRE A H/F," Des compétences en data science seraient appréciées. Le service Techniques et Contrôles, au sein du département Développement Emprunteur, recherche pour son..."
Vectaury,Dev Core Java, Communiquer et collaborer avec les équipes Data Science et Data Engineering afin d'extraire de la valeur de notre énorme pipeline de données ;...
MFG Labs,Project Manager Assistant," The Meta-DSP is an adtech platform that enables to centrally manage and operationalize the campaign workflow and reporting across DSPs, with a high degree of..."
Criteo,Software Engineer - Algorithms, MS or PhD in Computer Science or equivalent. This is truly big data and machine learning without the buzzwords....
Algolia,Software Engineer - Geo-search, Investigate user's data issues. Create and iterate over data pipelines. Be the data owner for specific countries....
CGI,Consultant SI – Energie - nouveau Diplômé H /F," A titre d’exemple, votre parcours vous permettra d’évoluer vers la responsabilité de Consultant Décisionnel dans le Big Data ou la Data Science, Consultant..."
NOKIA,Machine Learning Expert," Understanding of data science trends and future technologies. Experience with Data Visualization Tools. MS degree or higher in Computer Science, Robotics or..."
Criteo,"Sr. Software Engineer in Machine Learning, Engineering - Software Development"," This is truly big data and machine learning without the buzzwords. Strong hands-on skills in sourcing, cleaning, manipulating and analyzing large volumes of..."
LINCOLN,AMOA Modélisation," Lincoln est une société de conseil de 200 consultants, spécialisée dans la Data Engineering et la Data Science...."
SUEZ,Chef de Projet Offres Commerciales," SUEZ Smart Solutions compte plus de 200 experts dans les métiers de l’environnement, de l’informatique technique et des data sciences. Le Pecq, ÎLE-DE-FRANCE...."
Sanofi,Investor relations Officer h/f, The ideal candidate will possess an advanced degree in science or medicine. The ideal candidate should be comfortable speaking about clinical data across...
FNAC DARTY,Dataminer Fidélisation Groupe F/H," Expert de la Data créatif ! Diplômé d'un Bac+5 en école d'ingénieur et/ou Université avec une spécialisation en statistiques, mathématiques ou data science,..."
McKinsey & Company,Associate - Marketing & Sales," You will also work with many experts, from data scientists and researchers to software and app designers...."
Actimage,Architecte Logiciel H/F," Titulaire d’un diplôme de niveau Bac+5 en sciences ingénieur, Informatique, vous disposez d’une expérience significative dans des environnements techniques..."
AXA,TV&M Engineer," Collaborate with Vulnerability Management specialist to build a data model for integration, reporting and processing of vulnerability and threat data...."
LivaNova,Field Clinical Engineer," Understanding of polysomnography data ); Bachelor’s Degree in Engineering, Biological Sciences, or a related or equivalent field. Field Clinical Engineer...."
Google,Software Engineer," BS degree in Computer Science, a related technical field, or equivalent practical experience. Master’s, PhD degree, further education or experience in..."
Shift Technology,Software Engineer," Our core data processing platform (with modules for data integration, data cleansing, process orchestration and distribution)...."
Groupama,ALT - Chargé(e) d'études statistiques/actuarielles en santé/prévoyance H/F," Des formations et expériences réussies en DATA SCIENCE seraient un plus ; La Direction des Etudes, Tarification et Pilotage recherche un(e) chargé(e) d'études..."
Total,Scientist in advanced silicon solar cells processing & architectures," Materials Sciences R&amp;D. Ability to analyze data effectively and present data to different types of audiences,...."
SOFT COMPUTING,Consultant Confirmé Data Engineer F/H," Consultant Confirmé Data Engineer. Comprenez les besoins des équipes digitales, principalement associés aux projets Data Science et leurs technologies / outils..."
Solog,Consultant ETL (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Talan,Consultant ETL (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Planet Expat,Machine Learning Engineer / Lead NLP," Extensive knowledge and practical experience in NLP and Machine Learning Masters (PhD preferred) degree in Computer Science (Machine Learning, Statistics,..."
Egencia,Sr Software Engineer Dev," You have a Bachelor's Degree in Computer Science, Information Systems, Engineering, or equivalent experience. You have hands on experience building applications..."
Umanis,CONSULTANT INNOVATION H/F PARIS," Umanis recherche 900 Talents en 2018 Créée il y a plus de 25 ans, Umanis est leleader français en Data(Big Data, Business Intelligence, Gouvernance des données,..."
EMÉRIQUE & PARTNERS,ACTUAIRE MODÉLISATION – VIE – IFRS17 F/H," Entreprise Emérique &amp; Partners est un cabinet de chasse de têtes spécialisé en Banque et Assurance dans les domaines de la finance quantitative, l’actuariat, le..."
Dynatrace,Entry Level Software Delivery Consultant," Monitor applications from the end user to the data center. Undergraduate or graduate degree in Computer Science, Computer Information Systems, or a related..."
The NPD Group,Foodservice Director," Address data quality issues in coordination with the European relevant Departments (Operations, Research Science, New initiatives/Development, Product)...."
Parrot Faurecia Automotive,Benchmarking Engineer – Automotive Infotainment (M/F)," You have an engineering or marketing degree, strong know-how and interest in the field of electronics, software, IoT, computer science...."
New Relic,Enterprise Solution Consultant - Paris (Contract), Bachelor’s degree in Engineering/Computer Science or equivalent. Our stewardship of the data of thousands of customers’ means that a criminal background check...
Criteo,Sr. Software Engineer in Machine Learning," This is truly big data and machine learning without the buzzwords. Strong hands-on skills in sourcing, cleaning, manipulating and analyzing large volumes of..."
Colt Technology Services,Sales Engineer," Telecom, Telecommunications, Cisco, Computer Science, Data Center, Technology. Bachelor’s degree in Computer Science, Telecommunications or related field...."
soft.computing,Architecte Systèmes d'Information," Accompagner les activités de conseils en terme de recommandations SI en lien avec les problématiques Big Data et plus largement Data,...."
ERP Corporate,Consultant senior BI/Big Data / Freelance," Profil senior data science. Pour l’un de nos clients grands comptes, leader mondial sur son secteur d’activité, nous recherchons un consultant senior BI/Big..."
Solog,"Consultant décisionnel COGNOS TM1 Junior, Lyon"," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Umanis,CONSULTANT TEST ET RECETTE H/F," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Digital et..."
KEYRUS BIOPHARMA,Data manager confirmé F/H," Elaboration de tous les documents relatifs au data management tel que le plan de data management, le plan de validation, le rapport de data management...."
25/07/2018,Dataminer Fidélisation Groupe F/H," Expert de la Data créatif ! Diplômé d'un Bac+5 en école d'ingénieur et/ou Université avec une spécialisation en statistiques, mathématiques ou data science,..."
LOKAD,Intern in software development," Depending on your interests, it's possible to do a PhD in Computer Science (*). As an intern in software development at Lokad you will help us to design and..."
EMÉRIQUE & PARTNERS,MANAGER OU EXPERT DATA SCIENTISTE - ACTUAIRE TARIFICATION NON-VIE – COMPAGNI F/H, Etes-vous un actuaire Data Scientiste ou un Data Scientiste intéressé par l’actuariat ? Data scientiste ayant une appétence pour les problématiques actuarielles...
UMANIS Clinical Research,Spécialiste Évaluation de la sécurité - Affaires Réglementaires (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Digital et..."
Reed Business Information,Software Engineer Innovation - Fircosoft - Paris (F/M), BS Engineering/Computer Science or equivalent experience required. Strong proficiency with data manipulation language including optimization techniques....
Sanofi,Post Doc - Statistics and Machine Learning (H/F)," MS in mathematics/statistics or computer science. PhD in statistics, biostatistics or computer science...."
Atos,Doctorant Machine-Learning H/F," Les data sciences sont aux cœurs de la modernisation des traitements de l’information. Serving a global client base, the Group provides Consulting &amp; Systems..."
Sia Partners,Manager CFO Advisory H/F," Analyse prédictive, Big Data, Open data, Data Visualisation, BI …. S’appuyer sur les apports de la data science pour détecter, anticiper et prévenir les risques..."
soft.computing,Consultant Référent Qlik, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
Talan,Consultant(e) Business Intelligence MicroStrategy (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
McKinsey & Company,Strategy Consultant - Digital McKinsey," Master's degree required in engineering, science or another technical or related field; With a team of 2,000+ experts and consultants across 60+ countries,..."
soft.computing,Inside Sales / Commercial, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
Talend,Software Developer in Automation, BS or MS in Computer Science or equivalent. Talend is seeking a Software Developer in Automation for Data Preparation web application cloud (m/f) to join the...
NOKIA,SDM Customer Service Engineer," Nokia Subscriber Date Base Solution - oneNDS / Shared Data Lay. Bachelor or Master degree in electrical engineering and communication, computer science or..."
Beezen,DEVELOPPEURS MOBILES H/F," Beezen est une ESN française indépendante, acteur majeur de la transformation et de la performance des entreprises qui ambitionne de se positionner comme le..."
PRIVATEASER,Software Engineer - Visitor Experience tribe," Master of Science (Bac+5) academic background in Engineering. Offering the best user journey, with a lot of data and A/B testing involved;..."
EY SOCIÉTÉ D'AVOCATS,Data Analyst expérimenté Paris (Tax Technology and Transformation) F/H," Profil recherché Diplômé(e) Bac + 4 ou 5 (Ecole d'ingénieur ou de commerce ou parcours universitaire de type « MIAGE » par exemple), ayant de bonnes..."
AXA,GIE AXA - Generic template," Graduate in statistics, actuary, engineer (Master or Phd), if possible with an IT and Data Science sensitivity,...."
Talan,Consultant décisionnel EPM Hyperion Essbase (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Criteo,"Software Engineer for Advertiser Platforms, Engineering - Software Development", Experience on problems involving huge amounts of data. This is truly big data and machine learning without the buzzwords....
soft.computing,Gestionnaire de Campagnes CRM, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
OCDE,Policy Analyst – Results in Development Co-operation," An advanced university degree in economics, political or social science, management or similar field. Collaborate with and contribute to the work of others in..."
Blade,Network Infrastructure Engineer, Analyze data to diagnose and identify root causes to network issues. Shadow’s software is frequently updated and the hardware components are improved in our...
Blade,Datacenter Technician, BA in Computer Science or equivalent degree / work experience. Shadow’s software is frequently updated and the hardware components are improved in our highly...
PwC,Actuaire réassurance CAT NAT," Vous souhaitez rejoindre une structure où vous pourriez faire à la fois de l'actuariat vie, non-vie, de la réassurance et de la finance quantitative voire de la..."
Criteo,Software Engineer for Advertiser Platforms, Experience on problems involving huge amounts of data. This is truly big data and machine learning without the buzzwords....
Schibsted Media Group,"Back End Software Engineer, Serenity"," Keep on top of the latest developments in distributed systems, cloud, and data science fields. Working within a multi-disciplinary team (Engineering, Product,..."
IPSEN,Post Doc Biomarkers," Scientific communication &amp; data management. Enter and record the generated data in the electronic laboratory notebook (protocol, results, data and reports)...."
ESTIA CONSEIL,Chargé(e) d'études Marketing F/H," Le Groupe Estia est un acteur majeur de la data intelligence qui rassemblent des statisticiens, des Data Scientists, des experts du décisionnel et des experts..."
MYDRAL,Expert en Analytics (H/F)," Expertise produits afin de pouvoir faire appliquer par l’Equipe projet Analytics, les meilleures pratiques en termes de Data Preparation (gouvernance des..."
BearingPoint,Consultants Confirmés à Managers (H/F) - Life Sciences & Chemicals," Usine 4.0, big data. Pourquoi rejoindre l’équipe Life Sciences &amp; Chemicals ? Dans le cadre de notre développement, nous recrutons des consultants expérimentés..."
Palantir Technologies,Forward Deployed Software Engineer, Python for data processing and analysis. Java and Groovy for our back-end applications and data integration tools....
ASPERTISE,Ingénieur en Intelligence artificielle F/H," Profil recherché Diplôme d'ingénieur requis (et/ou Bac+5) avec dernière année de spécialisation en data science, machine learning, deep learning, traitement du..."
Veeva,Solution Consultant," The cloud and life sciences."". 3-5 years of relevant experience in either the life sciences industry or technology vendor for the life sciences industry...."
EHESS,Responsable administratif de l’unité de service et de recherche PROGEDO (F/H)," Destinée à impliquer la communauté de recherche française dans l'espace européen de la recherche, PROGEDO assure la présence française dans trois consortium..."
Crédit Agricole CIB,Analyste de données - Zone de partage H/F," Data visualisation (Microstrategy ou équivalent), Data science (R, Python..). Reporting avant industrialisation, analyse de la qualité des données, comparaison..."
Strammer,"Intern – International Researcher, Top Management – in Brussel or Paris"," The Life Sciences. Produce timely and accurate information, keeping the internal data base updated. You will develop proper market knowledge (Life Sciences) as..."
OPENFIELD,Product Owner Junior F/H," Connaissance avancée et appétence particulière pour les technologies (langages de programmation, technologies de Data Science, etc…)...."
Harnham,Senior Data Scientist - Online Media," Senior Data Scientist. Leader mondial du media publishing sur Internet (vous connaîtrez certainement certaines de leurs chaînes...), la société renforce son..."
Beamly,Programmatic Executive," Using 1st to 3rd party data to discover and better predict effective content messaging, creative approaches, targeting criteria and target platforms for digital..."
Dynacentrix,Manager Pole Formation (H/F), Pour accompagner notre croissance nous recherchons des consultants en Data Science afin de répondre aux nombreuses opportunités liées au Big Data....
DataDirect Networks,IME Intern," Data Encryption/Compression in IME. Know some data encryption/compression algorithms. Our unified, end-to-end platform niquely addresses the tiered storage and..."
Manomano,Traffic Manager (H/F)," Tu travailleras en étroite collaboration avec nos équipes Data Science, Growth, Rétention, Sourcing et Marketing...."
Harnham,Senior Data Analyst," Expérience de plusieurs années en tant que Data Analyst,à travailler sur des problématiques de data management et de data analysis...."
AXA,Analyste Web et Stratégie - Alternance (H/F)," Compétences en data science et machine learning (R, python). Grande école d’ingénieur, cursus data science/actuariat/statistiques...."
Sanofi,Lawyer M/F," Ability to keep informed of new laws, regulations (including Bioethics, Data privacy). Interested in sciences, biology and technology fields to better support..."
SAP,Internship - M/F," Master's degree student at an university or university of applied sciences with preferred fields in studies in Computer Science, Mathematics, Statistics or..."
Sept Lieues,Data Engineer - Immobilier, Formation d'Ingénieur en Mathématiques ou Data Science. Expérience de 3 ans sur des problématiques liées à la data....
ANAYA,Manager SSI F/H," La Data Science et le Data Mining. Le Big Data. Le réglementaire, l’alliance de la data et de l’expertise bancaire...."
ICON plc,SITE MANAGEMENT ASSOCIATE II H/F,"  Managing study sites and the required protocols, amendments and/or deviations, assuring that data is reported accurately and timelines are maintained...."
Bluecoders,Lead Data Scientist, Connaissances plus larges en data science aussi nécessaire :. Construire et donner la direction à l'équipe data science....
Quantum Corporation,Pre-sales Engineer," Understand vertical markets such as Broadcast, CCTV, University, Oil &amp; Gas, Life Science. Storing data is the easy part – turning it into meaningful business..."
ESTIA CONSEIL,AMOA Risques F/H," Le Groupe Estia est un acteur majeur de la data intelligence qui rassemblent des statisticiens, des Data Scientists, des experts du décisionnel et des experts..."
PPD,"(Senior) Clinical Research Associate - Client Dedicated, France"," The CRA conducts site visits to assess protocol and regulatory compliance and manages required documentation, and ensures that data will pass international..."
Veeva,"Project Manager, Data Solutions", Configure Veeva Master Data Management platform (Network MDM) to perform data matching between Client data sources and Veeva OpenData customer data (MDM...
Talend,Product Manager Big Data," Experience with data science and/or machine learning; Basic knowledge of Data Science and Machine Learning; At least 5 years of experience in data management,..."
Varonis,Professional Services Engineer," Undergraduate Degree in Computer Science or Information Technology. Store, retrieve, and manipulate data for analysis of system capabilities and requirements...."
IQVIA,Software Dev Analyst," Bachelor's degree or equivalent in Computer Science or related discipline, or equivalent experience. Translates detailed design specifications into computer..."
EMÉRIQUE & PARTNERS,ACTUAIRES ENGAGEMENTS SOCIAUX – SENIOR CONSULTANTS / MANAGER F/H," Entreprise Emérique &amp; Partners est un cabinet de chasse de têtes spécialisé en Banque et Assurance dans les domaines de la finance quantitative, l’actuariat, le..."
Automation Anywhere,RPA Sales Engineer - France," Bachelor’s degree (or foreign equivalent) in Computer Science, Computer Engineering, or related field. Provide technical support for client installations..."
Talan,Consultant Middleware Oracle (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Priceminister,Administrateur/trice Bases de Données MySQL H/F, Experience working on very large data sets and supporting a complex data tier. Capacity planning for the data tier....
Salesforce,"Solution Engineer, Artificial Intelligence", At least 5 years of practical experience of working with Data science with solution focus. Understanding relevant data management architectures and skills such...
Aviva,STAGE Analyses prédictives H/F," Vous êtes actuellement en formation supérieure en master data sciences. Proposant à plus de 3 millions de clients, particuliers et professionnels, des solutions..."
BLABLACAR,Product Manager," Knowledge in product marketing or data science. Problem-solving with cross-functional experts in engineering, marketing, design, data science or customer..."
Wavestone,Analyst / Consultant IT H/F," Vous avez des expériences en développement, architecture, data management ou autres sujets technologiques innovants ?..."
AXA General Insurance,Savings & Policyholder Behavior Expert - (F/H)," Data science skills (e.g. Major in statistics, actuarial or data sciences, finance, Master (BAC+5) or PhD, university or “Ecole” (ENSAE, ISFA, ISUP, EURIA…)...."
Talan,Expert/Architecte IBM Cognos BI (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
ELYAS CONSEIL,Business Développer - Chargé(e) d’Affaires (Paris) F/H," Consultant(e) NTIC (Informatique, Télécommunications, Data Science...). Rattaché au Président, votre objectif sera de développer l’activité commerciale de Elyas..."
Trimble Inc.,Temporary or Contract Resource(EE Engineer), You have a Bachelor of Science degree in EE or related discipline with 3-5 years of industry experience;...
Google,Software Engineering/Site Reliability Engineering Intern 2018," Data structures, branching, function-calls and conditionals). Completed projects (inside or outside of school) or classes focused on Data Structures and..."
Manomano,Head of Design and UX," Les architectures Lambda te parlent, tu vois dans le Machine Learning une formidable opportunité d’innovation, bref tu as soif de data !..."
Wavestone,Consultant Technologies digitales & émergentes H/F," Shake 'up, The Factory, CréaDesk, Machine Learning &amp; Data Lab, Research &amp; Knowledge Center. Business Transformation (#open architecture), Industrial IoT (..."
Moody's Investors Service,Software Engineer - C#.NET and SQL," Bachelor's or Master's degree in Computer Science or a related field. The teams work directly with the ratings analysts to provide quantitative modelling,..."
Umanis,ASSISTANT(E) AFFAIRES REGLEMENTAIRES IDF," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
Google,"Software Engineer, Chrome, iOS and Mac"," Demonstrated foundation in computer science, with competencies in data structures, algorithms and software design optimized for embedded systems...."
Solog,Consultant décisionnel EPM Hyperion Essbase (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Talend,"Strategic Architect, Professional Services"," Expert-level knowledge and implementation experience in at least two areas including Data Integration, Data Management, Data Quality, Data Governance, Data..."
UMANIS Clinical Research,Pharmacien Pharmacovigilance (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
Solocal Group,Stage / Datascientist H/F, Vous contribuerez aux activités de Data Science de l'équipe :. Vous participerez notamment aux projets d'analyses textuelles CRM et à la conception du nouveau...
Institut Pasteur,Expert en Classification de l'Information H/F," Vous avez des compétences pratiques an analyse des données en Big Data, ou en business intelligence. Diplômé BAC +5 (écoles d'Ingénieur ou master) ou équivalent..."
Thales Group,Analyste Operations Commerciales (H/F) - Rungis, Vous participez activement aux projets de déploiement des POC Data Science dans la Global Business Unit Land &amp; Air Systems;...
SOFT COMPUTING,Consultant Décisionnel QlikView F/H, BU Data Intelligence &amp; Big Data. Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l...
Syneos Health Clinical,Technical Support Specialist I," You'll be supported with comprehensive resources based on today's emerging technologies, data, science and knowledge - instead of practices from the past...."
Dynacentrix,Ingénieur Commercial Sédentaire, Pour accompagner notre croissance nous recherchons des consultants en Data Science afin de répondre aux nombreuses opportunités liées au Big Data....
SOFT COMPUTING,Gestionnaire de Campagnes CRM F/H," De rejoindre un des leaders Data, Marketing, Digital,. Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées..."
Deloitte,Chargé d’affaires senior Economic Advisory (H/F), Ou d’une thèse en science économique. Nos économistes interviennent en tant qu’experts dans d’importants dossiers du droit de la concurrence (opération de...
UMANIS,Ingénieur Réseaux et Systèmes F/H," Entreprise Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Digital..."
Orchestra networks,Software Engineer / Full Stack," Data comparison, data merge and their user interfaces. Various data views:. Temporality, versioning, incremental data validation, data inheritance, hierarchical..."
TINYCLUES,Full-stack & Dataviz Software Engineer," Embedded in the Data Science Tools team:. You will work hand in hand with data-scientists, ML engineers, data-ops to improve our platform and deliver rich..."
TINYCLUES,Full-stack software engineer, Tinyclues is an AI solution that enables B2C marketers to drive revenue and engagement from their existing customers. By contrast with traditional data...
SOFT COMPUTING,Consultant Systèmes d’Information F/H, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
AWS EMEA SARL (France Branch),"Partner Training Manager - France, Iberia & Italy"," Comprehensive knowledge on data to provide analytics in making business decisions. Technical background preferably in computer science, computer or electrical..."
Deloitte,Stagiaire Economic Advisory – Régulation et Energie (H/F)," Nos économistes interviennent en tant qu’experts dans d’importants dossiers du droit de la concurrence (opération de concentration, cartel, abus de position..."
Talan,ARCHITECTE SI (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Solog,ARCHITECTE SI (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
DuPont,Independent Consultant Maintenance and Reliability," Experience and comfort in dealing with CMMS systems and data analytics such as SAP-PM, Meridium etc., with certifications being a distinct advantage...."
Alternance et stages Groupe Casino,STAGE Data Engineering et dataviz FRANPRIX 94 F/H," L'équipe Data Science Franprix outille et accompagne l'ensemble des services de l'enseigne en automatisation, reporting, data science, machine learning, dataviz..."
Franprix,STAGE Data Engineering et dataviz FRANPRIX 94 F/H," L'équipe Data Science Franprix outille et accompagne l'ensemble des services de l'enseigne en automatisation, reporting, data science, machine learning, dataviz..."
Charles River Laboratories,Account Manager," Minimum 5 years experience, preferably in life science industry. Gather data on potential customers in their designated geographic region...."
Fed IT,Data Analyst / Chef de Projet BI (h/f)," Exploration et construction de BDD qualitatives, data management, modélisation statistiques, création d'algorithmes…...."
Crédit Agricole CIB,Ingénieur Analyste Paramètres Risques de Marché H/F, Implémentation d’algorithmes de Machine Learning pour l’aide à la décision et la détection d’anomalies (Data Science) ; Type de métier....
Atos,Stage Consultant Analytics Big Data (H/F)," Pour notre équipe Analytics - Big Data, nous recrutons des Consultant(e)s Stagiaires ayant une maîtrise des approches et expertises de data science et plus..."
AXA,Chargé de projet Machine Learning - CDD 12 mois F/H," IOT, Chatbot, Machine Learning, Deep Learning, Data Science, IA,…. Une expérience substantielle sur des projets/ POC répondant à des enjeux de Big Data...."
Sia Partners,Stage de fin d'études Consultant(e) Banque," Évolution des réseaux de distribution, développement marketing / CRM / multi-canal, accompagnement de la transformation digitale, conformité SEPA / DSP II,..."
soft.computing,Expert Référent Talend," Dans le cadre du développement de notre centre de compétences Data, rattaché à la BU Data Intelligence &amp; Big Data (définition de la stratégie, accompagnement du..."
soft.computing,Expert Référent Tableau, La connaissance d’environnement Big Data serait un plus. Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées...
soft.computing,Stagiaire Marketing Relationnel, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
Solog,Consultant Middleware Oracle (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Talend,IT Systems Administrator," As a result, we provide the fastest, most scalable data integration platform in the industry, and we support Big Data natively...."
PPD,Clinical Manager (Line Manager) France - office based only," Bachelor’s Degree in Health Sciences. Competent use of computer to include data entry, archival and retrieval...."
Saint-Gobain,Product & Communications intern (H/F), Create Gypsum Ceilings Community in My Saint-Gobain and map the Data and information. Tool Box (Gypsum Ceilings &amp; 4PRO)....
GFI,Designer UX H/F," Diplômé(e) d’une formation dans un domaine lié à la conception produit (communication, design, graphisme…) ou aux sciences cognitives...."
Egencia,UX Researcher / Chercheur en Expérience Utilisateur (UX) H/F," Curious, inspired by experimentation, grounded in cognitive sciences. Curieux, inspiré par l'expérimentation, ancré dans les sciences cognitives...."
CA CIB FRANCE,Assistant(e) Business Intelligence H/F," L'équipe TTI est un centre d'expertise qui gère des projets de type Business Intelligence (ETL, Cube, Data Visualisation), Data Management, Intranet,..."
SimpliField,Stage/Alternance Business Analyst/Operations," Si tu as une majeure de Computer Science, Maths, Business, c’est toujours un plus ;). Bien sûr, tu es à l’aise avec les chiffres et les formules Excel et l..."
Alsid,FULLSTACK ENGINEER - NODEJS SPECIALIST," O Great knowledge about Computer Science fundamentals. In particular, you will contribute to the design of graph-oriented search API and will be responsible for..."
Manomano,Senior Web Analyst," Monitor &amp; drive the delivery of these data projects (data engineering, data science, data analytics…). A passion for data analysis, data visualization &amp;..."
Allianz France,ALTERNANCE - Chef de Projets UX Designer (Expérience Utilisateur) H/F," IEP / Sciences Po ; Au sein de l’écosystème MaSanté d’Allianz de l'Unité Data Communication et Clients, vous interviendrez en tant que Chef de projet Expérience..."
BearingPoint,Consultant(e) expérimenté(e) (H/F) - Equipe Data & Analytics," Diplômé(e) d’une formation bac+5 type grande école d’ingénieur avec un cursus Data / Data Science, vous êtes passionné(e) par la donnée sous toutes ses formes...."
ExcelaCom,Salesforce Developer," Bachelor’s degree from an accredited university with a concentration in a technical field such as Computer Science, Information Systems, Computer Engineering,..."
IPSEN,Global HRIS Project Manager," Live One Ipsen (leverage, collaborate &amp; coproduce with our Digital and Big Data teams). Bachelor's degree in business information systems (IS), computer science..."
1000mercis,Media Trader - Social Ads," Commerciale, technique, graphisme, data science, DMP. Vous possédez des capacités analytiques et un goût pour les chiffres et la data...."
IPSEN,Clinical Statistics Manager Oncology," Life Science and/or Information Technology graduate. He/She is responsible for designing, implementing and reporting in a quality, timely and accurate manner,..."
AXA,Life CAT Risk Analyst - (F/H)," Graduate in statistics, actuary, engineer (Master or Phd), if possible with an IT and Data Science sensitivity,...."
