company,job,summary
Activex Informaticos,Consultor/a De Seguridad It," Conocimientos técnicos básicos de Inventory Technologies, BI y Big Data Security Analytics. AGIOGLOBAL Technology, somos una compañía del ámbito de Tecnologías..."
Le Guide Noir,Diseñador y maquetador Front end - Prácticas," Le Guide Noir, The Big Data Boutique, cuenta con las herramientas más avanzadas del mercado. Nuestro SaaS, es la única herramienta que permite a los clientes..."
PredictX,Cloud Solutions Engineer," Big Data and AI experience in GCP, Spark. Our technology reduces data complexity, increases data quality and allows business users across the organisation..."
Fujitsu,Big Data Engineer," The work will include data loading processes, master data management, data migrations, real time processes…. Knowledge of Big Data tools (MapReduce, Spark, Hive..."
Cisco,Channel Sales Intern - Bachelor/Master - Spain," Today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and..."
IBM,IBM Watson Commerce Order Management Consultant," Big Data technologies such as MongoDB, Cassandra, Cloudant and IBM Watson Foundations. IBM Watson Commerce Order Management Consultant...."
Amazon.com,"Senior Consultant, Big Data"," These professional services engagements will focus on key customer solutions such as, web applications, enterprise applications, HPC, batch processing and big..."
Hyatt,Groups Manager, You ideally have previous experience working in the same or similar role in a five star hotel environment with a good working knowledge of a medium to big size...
Informatica,Cloud Product Specialist (S)," Each member has a specific focus on one of Informatica’s technologies such as Cloud solutions, Big Data, MDM, Data Security etc...."
Volvi Search,Life Actuarial Consultant," You will have immediate exposure to real client assignments, which will draw on your imagination and creativity as well as your ability to analyze data, draw..."
Eventbrite,Front End Engineer," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
DELL,Global Service Account Manager - Spain, Leverages big data analysis to provide customer environment insight. Global Service Account Manager - Spain....
atSistemas,Product Owner," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Robert Walters,Data Scientist (Deep Learning)," Exposure to Big data technologies as Hadoop and Spark. Experience in data mining, statistics, machine learning/deep learning...."
BETWEEN,INGENIERO/A AUTOMATIZACIÓN Y CONTROL (MADRID)," Podemos ofrecerte proyectos en las áreas de desarrollo e infraestructuras, que van desde el ámbito del Cloud Computing hasta Big Data, I+D y BI...."
Cognizant,Chief Enterprise Architect - Banking," Good grasp (experience added advantage) of big data technologies and analytics. EA frameworks, integration &amp; data architecture. Summary of the role...."
The Cocktail,Digital Analytics Consultant," Conocimiento de SQL y Big Query. Haber trabajado con Data Layers, y con algún gestor de etiquetas como Google Tag Manager, Tealium, DTM......"
Spring Professional,DATA SCIENTIST," ¿ERES DATA SCIENTIST? Experiencia previa en entornos Big Data/Cloud. Data acquisition, preparation and modelling at scale...."
Altran,Experto en Visualización de Datos," Experiencia en BI, big data, analytics y proyectos de integración de datos y aplicaciones. Si usted es un Experto en Visualización de Datos con sólidas..."
HomeAway (Spain),Customer Support Representative Nordic," We act with humility and optimism, respecting ideas big and small. We move quickly and deliberately using data to guide our decisions and testing to achieve..."
GMV,Ingeniero de Datos con experiencia en Python," Big Data Analysis, Architecture &amp; Statistics. También estarás involucrado en el desarrollo de soluciones Big Data para este cliente...."
IBM,DevOps engineer-Infrastructure developers," Data lake, hadoop, spark and other Big Data and Analytics technologies. IBM is the largest technology and consulting employer in the world, serving clients in..."
Besoftware,Desarrollador Angular JS," I+D+I, mantenimiento de aplicaciones, big data, soluciones innovadoras para Smart Human Cities basadas en turismo, transporte, etc, entre otros...."
etalentum,DATA SCIENTIST," Búsqueda de ideas a través de Big Data-. Para importante empresa de Ciberseguridad, con cliente en sector banca, buscamos:...."
BETWEEN,Jefe/a de Proyecto APIS," En el área de Desarrollo, abarcamos proyectos web y mobile, trabajamos en ámbitos como BI, IoT, Big Data e I+D...."
Catenon,Consultor Funcional BI Big Data," Entendimiento de uso y valor de las soluciones y herramientas tanto de Business Intelligence como de Big Data (data processing, machine learning, data analysis,..."
MicroStrategy,BI Consultant," Experience in Big Data analytics would be highly beneficial in one or more of Hadoop, Hive, HBase, MongoDB or MapReduce...."
Uber,Campaign Manager - Southwest Europe, You’re not afraid of big bold bets and have an eye for creative quality and great attention to detail. We’re changing the way people think about transportation....
Sintesys Global,Programador/a .NET, En cuanto a tecnologías llegarás a trabajar en un entorno Big Data y Watson. Salario bruto anual:....
Altran,Arquitecto de Datos," Experiencia en BI, big data, analytics y proyectos de integración de datos y aplicaciones. Si usted es un Arquitecto de Datos experimentado con capacidades de..."
Minsait,Senior Research Engineer," Knowledge in big data, data mining, machine learning. Cyber situational awareness, digital identity, predictive intelligence for cybersecurity, cyber range, and..."
Robert Walters,Data Engineer, Experiencia con tecnologías big data:. Seleccionamos Desarrollador Big Data para incorporarse al nuevo hub tecnológico de gran empresa en el centro de Madrid....
Amazon.com,Finance Internship 2018 M/F," Attention to detail, ability to do in-depth data mining, methodical approach to work while also seeking to understand the big picture...."
TEMPS Multiwork,Accounts Receivable. French., Analytical skills and ability to handle big data volumes. Ensurance of complete and accurate data in diverse systems....
Biosoft Innovation,Full stack developer," MongoDB, Pentahoo and other Big Data visualization tools. Role and responsibilities:...."
Accenture,Big Data Security Consultant, Knowledge of Data Access Control in Big Data Systems. Big Data security architecture solutions evaluation. Definition of overall Big Data security architecture....
Harnham,ARQUITECTO/DESARROLLADOR BIG DATA," DESARROLLADOR/ARQUITECTO BIG DATA. Años de experiencia trabajando en entornos Big Data. Background como arquitecto de software, ingeniero de software,..."
Avanade,Sr. Architect Analytics, Experience at Big Data projects and/or Advanced Analytics. Will be valuable have experience at Data Science and non Microsoft tools....
Talento Innovacion Y Desarrollo,"Data Analyst + Data Engineering, Madrid", Data Analyst + Data Engineeringen Madrid. Se valorarán adicionalmente conocimientos de big data en entornos cloud....
Capside,Project Manager," We are a really challenging and uniquely skilled company in the cloud, big data and systems architecture &amp; reliability ecosystem in Europe...."
atSistemas,Técnico De Soporte Y Sistemas (perfil Junior)," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Amazon.com,Partner Development Representative with Russian/Hebrew (based in Madrid)," Utilize CRM systems, data warehousing and other analytic tools to establish detailed metrics. We are building a business that has the potential to be at least..."
Planet Expat,Social Media Manager & Growth Hacker, Someone that makes things happen and thinks big. Passionate about entrepreneurship...good understanding of the entrepreneurship experience a big plus!...
IATA,"Manager, Transparency in Payment", Exposure to Big data technologies and machine learning modeling. Graphical interface design for data visualization[OC1]....
TrustYou,Full Stack Engineer (Python/React)," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
atSistemas,Diseñador Web / Diseño Ux," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Accenture,Digital Manager Analytics/Big Data in Telecom Industry (Madrid), Growth our business related to Data (Analytics/Big Data) Architecture. At least 5 years of experience in Data (Analytics/Big Data) Architecture roles....
Harnham,INGENIERO SENIOR BIG DATA," INGENIERO SENIOR BIG DATA. Has trabajado en entornos Big Data, con herramientas como:. Modelado de Data Lake...."
Gfi Informática,Analista Programador PowerCenter y Oracle, Deseable conocimientos Big Data (Cloudera). Se necesita incorporar a proyecto un Analista Programador....
Hitachi Consulting Global Corporation,Consultor/programador BI-Big Data," BO Data services. Dentro de esta inversión, estamos buscando incorporar Consultores/Programadores de BI-Big Data para nuestra oficina de Madrid con experiencia..."
atSistemas,Desarrollador PHP Laravel," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Ecix Group,Analista programador, Se valoran muy positivamente conocimientos de Machine Learning y Big Data. 2 Años de experiencia en ingeniería de software....
Thales Group,"Senior Sales Engineer, Southern Europe"," Big Data (Hortonworks, Hadoop, etc). Experience of Thales eSecurity (specifically former Vormetric data encryption) products or directly competing solutions...."
Harnham,SENIOR BIG DATA ENGINEER, SENIOR BIG DATA ENGINEER. Hands on experience coding using Big Data tools like:. Excellent opportunity for a Senior Big Data engineer at a world leading...
HomeAway (Spain),Customer Service Representative - Fluent French," We act with humility and optimism, respecting ideas big and small. You will strive to understand the needs of our customers through excellent questioning and..."
Deimos,Junior Operations Engineer for Big Data Systems, Learn the particular needs of Earth Observation Big Data Systems. We are looking for a motivated Software Engineer wanting to start his/her professional career...
AIRHE Consultoría Selección de Personal,Experto Revenue Management Labs," En AIRHE Consultoría de Recursos Humanos especializada en la Búsqueda y Selección de Profesionales buscamos un Experto en Revenue Management (Madrid), para la..."
AB InBev,"Control Manager Spain ( Corona, Budweiser, Stella Artois )"," That’s why we dream big. Provide information on training, financial tools and data. At the heart of our dynamic global growth is a simple belief:...."
Minsait,Software Manager (J2EE)," Realizar presentaciones y preventas en los ámbitos de Arquitectura Java, Arquitectura en Tiempo Real, Big Data, IoT y transformación de sistemas al Cloud...."
Kraft Heinz Company,Brand/Category Manager, We’re a very data driven company. For we believe in doing big bets on people; You know how to translate complex data into a simple solution with your analytical...
atSistemas,Desarrollador Php," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
IBM,IBM WebsPhere Commerce Consultant," Big Data technologies such as MongoDB, Cassandra, Cloudant and IBM Watson Foundations. The IBM Watson Customer Engagement team is looking for talented, high..."
Uber,"Operations Manager - Funnel Operations, Southwest Europe"," You are a team player with no task too big or too small. 2-5 years of consulting, financial or operations background with previous experience using data to..."
Paradigma Digital,Data Scientist," Experto en análisis estadístico, Big Data, Machine Learning, Deep Learning, NLP. Experiencia en proyectos de Big Data, realizados con tecnologías como Machine..."
Global Human Capital Group,Junior Market Research Analyst / Media Analyst (Madrid), Some experience working with Big Data. Some experience in Media/Marketing related jobs....
atSistemas,"Administrador De Sistemas(apache, Jboss Y Tomcat)"," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Eventbrite,Senior Engineering Manager Madrid," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
The Boston Consulting Group,"Senior Analyst - Senior Analyst, Predictive modelling & Statistics & Machine Learning"," Experience with big data environments a plus:. Data Engineers, Data Scientists, Scientific Modelers, Scientific Programmers, Data Visualization Specialists as..."
linea directa,Analista BI Senior Integración," Valorable experiencia en tecnologías Big Data (Spark, Java, Hadoop, ..). SAS, Cognos, QlikView, Informatica Data Quality...."
Splunk,"Professional Services Consultant, Southern Europe", Experience in technical consulting and / or big data analytics. Background in SIEM or APM or Big Data or Analytics....
Hitachi Consulting Global Corporation,"Project Manager - Analytics, Insights & Digital"," Data management and data governance programmes. Big Data/Data Science, IoT, Microsoft SQL/BI, SAP HANA, Informatica, C#/ASP.NET, SharePoint, MS CRM Dynamics,..."
Ericsson,R&D SW Engineer," Knowledge in real time data analytics algorithms. At Ericsson, we give our employees the freedom to think big...."
Deloitte,Software Developer Ciberseguridad," Experiencia en desarrollo FRONTEND con angular2•Experiencia en BACKEND, con ElasticSearch, Java y Python•Es necesario tener un nivel B2 de inglés¿Qué ventajas..."
Manpower,Soporte técnico IT - Inglés C1 (H/M)," Conocimientos técnicos de nuevas tecnologías y principios de la nube o CLOUD, como arquitectura de aplicaciones, redes, seguridad, bases de datos, y Big Data...."
dxc technology,Analytics Solution Architect, Excelente conocimiento de tecnologías y herramientas Big Data. Diseño lógico y físico de soluciones tecnológicas Big Data....
Deloitte,Ciberseguridad - Software Developer," Experiencia en desarrollo FRONTEND con angular2•Experiencia en BACKEND, con ElasticSearch, Java y Python•Es necesario tener un nivel B2 de inglés¿Qué ventajas..."
The Boston Consulting Group,Lead Specialist - Content Management: Technology Advantage," Very good understanding of IT and Digital and ideally knowledge of few sub- topics such as Digital transformation, Software &amp; Agile, Data Enablement/Big Data,..."
atSistemas,Administrador De Sistemas - Networking.," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Harnham,INGENIERO DE DESARROLLO BIG DATA," INGENIERO DE DESARROLLO BIG DATA. Experiencia trabajando en entornos Big Data en Cloud:. La función principal será la del diseño, desarrollo, pruebas de..."
Harnham,BIG DATA ARCHITECT," ARQUITECTO BIG DATA. Experiencia comercial previa en el ciclo de principio a fin de desarrollo de arquitecturas Big Data, idealmente en Spark...."
The Boston Consulting Group,Senior Knowledge Analyst - CKA, Technology / Digital / BI / Big Data / Data and Analytics experience or exposure. Support consulting teams in technology / Big Data / AI domain world wide....
CAS TRAINING,"Programador SQL Proyecto Big Data, Madrid"," ¿Te interesa Big Data? Curso, totalmente gratuito, en Big Data en las Instalaciones de Cas Training (Del 03/09/2018 al 21/09/2018) (120 horas)...."
HAP,DO - DevOps Engineer," Help maintain and grow a data pipeline handling large scale data. We are looking for a full-time DO specialist to work for a fast-growing, innovative product...."
Le Guide Noir,Frontend Developer - Prácticas," Le Guide Noir, The Big Data Boutique, cuenta con las herramientas más avanzadas del mercado. Nuestro SaaS, es la única herramienta que permite a los clientes..."
Drago,"Consultor BI (SSAS,SSIS), Madrid"," Drago Solutions del grupo Devoteam, somos una consultora tecnológica muy orientada a la consultoría BI, Business Analytics y Big Data...."
Thomson Reuters,Finance Manager, Drive month-end close to ensure the finance data is accurate and reflect the current business situation. This position is responsible to manage financial and...
Oracle,Cloud Enterprise Architect," Common customer opportunities and projects will include but are not limited to Cloud adoption, consolidation, big data initiatives and customer experience..."
Amazon.com,Senior Product Manager, Experience with SQL in a Big Data environment. Amazon EU Retail team is looking for experienced product managers to help build our next generation inventory...
Page Personnel España,DATA ENGINEER," Consultora líder en BIG DATA Los mejores clientes Experiencia en AWS (EMR, S3, Lambda) y en desarrollo Big Data (Scala, Spark, Hive)...."
eBay Inc.,Training and Quality Manager," To be successful in this role, the ideal candidate will have strong influential people leadership skills, provide a strategic perspective, possess a focused,..."
Talent Search People,Analista de Datos," Como Analista de Datos, formarás parte del departamento de Big Data, reportando directamente al responsable técnico del área...."
-,Prácticas en Big Data- Impacto de la Calidad de Red en la Experiencia de Usuario, Prácticas en Big Data- Impacto de la Calidad de Red en la Experiencia de Usuario. 1 plaza de prácticas para incorporarse en noviembre 2018 en Madrid (Madrid)....
Teradata,Automation Engineer/ DevOps," With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehousing and big data analytics, Teradata unleashes the..."
TECNOLOGIA Y PERSONAS,Enterprise Architect TOGAF(Madrid)," Microservicios, API, Big Data, realtime, DevOps, cloud, etc. Formará parte de la práctica de consultoría de Banca, con el rol de Enterprise Architect dando..."
S21sec,Manager Devops," Experience in cloud infrastructure (Azure, AWS, Google Cloud) and big data (hadoop, mongo DB, ELK, ...). Using information technologies has allowed companies..."
Novanotio,Information Security Architect, We are looking for a Senior Architect with at least 5 years of experience to be part of a big Telco company. Apply an Active Defense approach based on Defense...
The Cocktail,Data Engineer, Conocimientos de herramientas y/o lenguajes Big Data:. The Cocktail es una consultora digital cuya misión es orquestar y acelerar el crecimiento de nuestros...
EY,IT Risk & Security Consultant," Interés por la seguridad informática, consultoría tecnológica, Big Data, Business Intelligence. Desde el departamento de IT Risk &amp; Assurance, EY ha desarrollado..."
HUB Talent,IOS Developer," Utilizamos M2M, Machine Learning, Cloud Computing, Big Data, arquitecturas MVC y orientadas a dominios para ofrecer a nuestros clientes servicios relacionados..."
Michael Page,Finance Manager - Experience in Big 4," Prepare monthly, quarterly and annual reports (P&amp;L and B/S), analyze variances between actual and forecasted data, including KPIs...."
ISS Profesionalia,Administrador Sistemas Linux Senior," Conocimientos y/o experiencia en instalación y administración sistemas Hadoop (Big Data). En ISS Profesionalia, seleccionamos a un Administrador de Sistemas,..."
CD Sales Recruitment,Pre-Sales Engineer / Solution Consultant," Being one of the out-and-out leaders within the Robotic Process Automation space, they are also combining AI / Machine Learning and Big Data, so this makes them..."
Vertex Solutions,Data Architect," Designing modern, scalable data architectures leveraging existing and emerging technologies, covering both on-premises and cloud-based deployment patterns..."
Tempotel,Consultor Recursos Humanos (proyecto de 4 meses), Tempotel selecciona un/a Administrativo/a de RRHH para la parte operativa del departamento de recursos humanos de una importante empresa del sector...
Imperva,Senior Sales Engineer," Cyber Security is a big deal. IMPV), is a leading provider of cyber security solutions that protect business-critical data and applications...."
Drago,"Analista Programador SSIS,SSRS,MDX, Madrid"," Drago Solutions del grupo Devoteam, somos una consultora tecnológica muy orientada a la consultoría BI, Business Analytics y Big Data...."
Hudson,Data Engineer/Architect," Se requiere experiencia en entornos Big Data (Spark, Hadoop, etc), amplio conocimiento de Google Cloud y experiencia en creación y gestión de Data Centers...."
Spring Professional,Consultor SAS, ¿TRABAJAS CON SAS Y QUIERES DESARROLLARTE EN ENTORNOS BIG DATA? SAS Data Integration Studio. Desarrollo de alertas relacionadas con fraude en banca corporativa...
Harnham,ARQUITECTO SENIOR BIG DATA, ARQUITECTO SENIOR BIG DATA. Como Arquitecto Senior trabajarás en proyectos relacionados con arquitecturas Big Data y microservicios:....
The Boston Consulting Group,"Lead Analyst, Data Engineering - GAMMA"," Experience in core big data engineering activities (one or more of the following):. Data Engineers, Data Scientists, Scientific Modelers, Scientific Programmers..."
Ontruck,Complex Systems Engineer," You have a degree (self-learned might work as well but elaborate on how you got your knowledge in computer science) in something like math, engineering or..."
PredictX,Senior Java Engineer - Big Data," Data mining Tools/Frameworks:. Our technology reduces data complexity, increases data quality and allows business users across the organisation access to..."
IBM,IBM Watson Commerce Senior Consultant," Prior knowledge of Big Data technologies such as MongoDB, Cassandra, Cloudant and IBM Watson Foundations. Proficient at performing gap analysis on requirements,..."
Talend,Sales Lead - Iberia," Talend is an 800-employee, NASDAQ listed (TLND), Big Data integration Software Company with deep open source roots...."
HomeAway (Spain),Software Engineer - Java / Scala, Engineer smart services that will allow for real time in-session personalization based off user behavior and data....
Airbus Defence and Space,Digital Platform Solution Architect," Solid Technical Understanding of IoT/Big Data platforms (i.e. You will be consulting our customers regarding the possibilities of our platforms (Cloud, IoT, Big..."
Dominion Digital,"Consultor Senior SAP BO, Madrid", Conocimientos bases de datos in memory/arquitecturas Big Data. Conocimientos en Data Warehousing y Business Intelligence....
Teradata,Big Data Software Engineer, Hand-on experience with the Hadoop stack and related Big Data technologies:. With a powerful combination of Industry expertise and leading hybrid cloud...
Teradata,Graduate Software Engineer," Launch your career at the original big data company! As the first and only pure-play big data services firm, our Architects, Data Scientists, Business..."
The Boston Consulting Group,"Lead Analyst, Optimization & Simulation - GAMMA"," Experience with big data environments a plus:. Data Engineers, Data Scientists, Scientific Modelers, Scientific Programmers, Data Visualization Specialists as..."
ISS Profesionalia,Ingeniero Big Data, Necesitamos incorporar a nuestro equipo un Ingeniero Big Data para incorporarse a un proyecto junto a una empresa española multinacional inovadora y con mucha...
The Boston Consulting Group,"Lead Analyst, Predictive, Modelling, Stadistics and Machine Learning - GAMMA"," Experience with big data environments a plus:. Data Engineers, Data Scientists, Scientific Modelers, Scientific Programmers, Data Visualization Specialists as..."
Criteo,"Business Development Manager, Publisher Partnerships, Iberia - Madrid, Global Supply & Business Development"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
HomeAway (Spain),Customer Service Representative German," We act with humility and optimism, respecting ideas big and small. We move quickly and deliberately using data to guide our decisions and testing to achieve..."
Novanotio,Senior Security Consultant," Basic technical knowledge of Inventory Technologies, BI &amp; Big Data Security Analytics. High knowledge of Big Data Security Analytics, Graph Analytics &amp; Business..."
Spring Professional,JEFE/A DE PROYECTO BIG DATA," Tecnologías del ecosistema Big Data. ¿TIENES EXPERIENCIA GESTIONANDO PROYECTOS BIG DATA? Planificar, ejecutar y controlar los diferentes proyectos de Big Data..."
Accenture,Google Cloud Platform Architect (Madrid)," Multispeed Architecture, Big Data, Analytics, Cloud app solutions, Machine Learning and Deep Learning. Work for our Google Practice Team and with Google Cloud..."
IBM,Senior Security Consultant - SIOC competence, Knowledge of Cloud Security Strategy (related to Softlayer but also for AWS and Azure) and also Big Data are really valued....
Criteo,"Business Development Manager, Publisher Partnerships, Iberia - Madrid", Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Robert Walters,Consultor Salesforce Marketing Cloud, Será imprescindible conocimiento técnico de plataformas de analítica y de email marketing (muy valorable Salesforce Marketing Cloud) Además se valorará el...
DXC,Analytics Solution Architect, Excelente conocimiento de tecnologías y herramientas Big Data. Diseño lógico y físico de soluciones tecnológicas Big Data....
Tuyú Technology,"Administrador de Sistemas, Madrid"," Linux, red hat, centos, suse, ubuntu, selinux, iptables, shell script, bash, python, perl, aws, ecs, ec2, iam, azure, hadoop, big data, docker, devops,...."
Tempotel,"Programador Oracle, PL/SQL y MicroStrategy"," Se valora conocimientos en lenguaje R, Phyton - Conocimiento en plataformas/programas de BI, Big Data, ETL's, etc...."
GT Linkers,MICROSERVICES ARCHITECT(m/f)," As one of the big vendors on Big Data (with 250+ seasoned Data Experts), they have international presence in multiple countries...."
Idealista,Backend Developer senior," Conocimientos de bases de datos NoSQL y tecnologías Big Data. Experiencia mínima de 1 año en desarrollo de aplicaciones de entornos Java/JEE, Spring (Framework,..."
Dominion Digital,"Consultor Senior SAP HANA y SAP BW, Madrid"," SAP HANA, SAP BW, Data Warehousing, business intelligence, big data, BBDD, ETL, powercenter,. Conocimientos bases de datos in memory/arquitecturas Big Data...."
HomeAway (Spain),Partner Success Manager - UK Market," Ability to utilize performance, market and competitor data analysis to implement meaningful action plans based on the data...."
Tuyú Technology,"Ingeniero DevOps ALM, Madrid"," Jira,oracle, atlassian, postgresql, testing, AppScan, big data,. Iniciar la inclusión de Big data en el ALM. Ingeniero DevOps ALMen Madrid...."
Eventbrite,Software Engineer - Python/Django," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Eventbrite,Senior Front End Engineer," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Web Summit,Partnership Manager / Business Development Executive," You’ll work closely with the business intelligence team, analysing sales funnel data to create small, but critical process improvements...."
Hiring IT,QA ENGINEER / AGILE TESTER," In HiringIt Spain, we’re looking for a QA Engineer/Agile Tester with around 5 years experience (2 in testing), for a big ecommerce platform with offices in the..."
Accenture,Cyber Defense Manager- Madrid," Previous full-time work experience in information security management and/or related functions (such as Cyber Security Knowledge and skills, Big data processing..."
Accenture,Cyber Defense Security Analyst or Consultant- Madrid," Previous full-time work experience in information security management and/or related functions (such as Cyber Security Knowledge and skills, Big data processing..."
Tribal World Wide,Buscamos Senior Digital Analytics Consultant (Madrid)," Conocimiento de SQL y Big Query. Amplia experiencia con Data Layers, y con gestor de etiquetas como Google Tag Manager o Tealium...."
Mitula Grupo,Back End Java Developers," Support for frontend equipment, data acquisition and data mining. Data enrichment automation. Programming in Java to provide new functionalities and..."
Amazon.com,Senior Software Developer," Strong knowledge of data structures, algorithms, big ""O"" analysis and designing for performance, scalability and availability...."
AlienVault®,Senior Performance Test Engineer, Experience testing Big Data products using both SQL and NoSQL databases. Knowledge of enterprise security/threat intelligence/threat detection a big plus....
Hiring IT,PROJECT MANAGER," Java, javascript, html y python Herramientas de inteligencia empresarial, tecnologías Big Data, calidad de los datos y diseño del proceso de ingesta de datos..."
Amazon.com,Graduate Software Development Engineer," Computer Science fundamentals in data structures. And many other architectures and services (such as Hadoop / Map Reduce, distributed systems, big data analysis..."
Amazon.com,Senior Software Development Engineer," Strong knowledge of data structures, algorithms, big ""O"" analysis and designing for performance, scalability and availability...."
atSistemas,Ap Java Te Formamos En Spring / Microservicios.," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Talent Search People,Consultor Cloud y Soluciones Digitales," Big data, machine learning, IA, O IAT. Se trata de una consultora que apoya a las organizaciones en el diseño y la ejecución de su estrategia digital...."
Amazon.com,Software Development Engineer - Amazon Business International," We’re off to a big start. Computer Science fundamentals in object-oriented design, data structures, and system design...."
Amazon.com,Software Development Engineer," Strong knowledge of data structures, algorithms, big ""O"" analysis and designing for performance, scalability and availability...."
Paradigma Digital,Desarrollador Sr Big Data Microservicios/ Flink, Desde Paradigma buscamos incorporar un Programador Senior Big Data con conocimientos en arquitecturas de microservicios para incorporarse en un proyecto retador...
Nigel Frank International Limited,Programador MS Dynamics CRM," Proporciona a su cartera global de clientes servicios TI de Consultoría e Integración de Sistemas, Operaciones Gestionadas y BPO, operaciones Cloud, soluciones..."
Planet Expat,Senior Back End Developer / Tech Lead, We gather big data from major short term rental market platforms such as Airbnb and online travel agents to generate analytics for our customers:....
BETWEEN,Programador Front-end React," En el área de Desarrollo, abarcamos proyectos web y mobile, trabajamos en ámbitos como BI, IoT, Big Data e I+D...."
CAS,Programador Java-big Data- Incorporación Inmediata," ¿Te interesa Big Data? Etapa formativa, totalmente gratuita, en Big Data en las Instalaciones de Cas Training (Del 03/09/2018 al 21/09/2018) (120 horas)...."
atSistemas,Ap Java Ee - Spring. 2 Días / Sem. Teletrabajo," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
"Solera, Inc.",Big Data Architect," Big Data Expert &amp; Talented Software Engineer. Extensive experience working with Hadoop ecosystems and related big data technologies (Spark, Kafka, Solr, Spark..."
AlienVault®,Senior Software Engineer," Experience with Big Data Technologies. The ideal candidate has a breadth of experience helping architect and develop large, distributed software systems with..."
Accenture,AWS Solution Architect- Madrid," Ability to develop technical roadmaps, data migration approaches to successfully complete the projects. We are searching for a AWS Solution Architect with..."
Avature,Senior Software Engineer," Expertise in data structures, algorithms, and complexity analysis. 4 of the Big 4 consulting firms. Ever since 2012 Avature has been growing at a 50% annual..."
CAS,"Programador Java,quieres Pasarte A Big Data"," PROGRAMADOR JAVA (BACKEND), ¿QUIERES PASARTE A BIG DATA? Curso, totalmente gratuito, en Big Data en las Instalaciones de Cas Training (Del 03/09/2018 al 21/09..."
Eventbrite,Senior Software Engineer - Python/Django," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Nutanix,Sr. Systems Engineer (Presales) Spain - Global Accounts," 10+ years' technical experience with virtualization technologies, data center consolidation, and/or server technologies...."
GT Linkers,MICROSERVICES DEVELOPER(m/f)," As one of the big vendors on Big Data (with 250+ seasoned Data Experts), they have international presence in multiple countries...."
Thales Group,Software System Engineer (m/f)," You can also bring along your knowledge on big data solutions, augmented reality, data analytics, ... The successful candidate will work in a highly innovative..."
atSistemas,Analista Programador Java Ee Con Spring," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
Siemens AG,"Cibersecurity Senior Auditor - ISO 27001 (CSIP-CA52-4, CSIP-CA52-5, CSIP-CA52-6)"," Profound knowledge of some of the following:, cybersecurity, SAP security, SCADA, Web application testing, mobile security, IT general controls, data protection..."
Airbus Group,Cloud Reliability Engineer [SP]," AR/VR, IoT, 3D Printing, Drones, Cloud, Big Data ...). Airbus Defence and Space Barajas...."
CAS TRAINING,"Programador Java Big Data, Madrid", ¿Te interesa Big Data? Programador Java Big Dataen Madrid. Seleccionamos perfiles PROGRAMADOR JAVA para trabajar en proyectos de desarrollo de aplicaciones en...
atSistemas,Android Developer Senior," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
atSistemas,Analista Programador .net Con Mvc," Desarrollo de Sistemas de Información, eCommerce, Aplicaciones móviles, Integración Continua, Metodologías ágiles, Explotación de Sistemas, Servicios..."
